Customer ID,first_purchase_date,last_purchase_date,number_of_orders,number_of_items,total_revenue,average_order_value,avg_items_per_invoice,avg_unique_stockcodes_per_invoice,customer_type,R,F,M,rfm_score,customer_segment,churn_status,days_since_last_purchase,Country,LTV,CohortMonth
12498,2011-10-13 09:30:00,2011-11-18 12:53:00,3,159,403.70000000000005,134.5666666666667,53.0,7.666666666666667,Retail,3,2,1,321,Average Customer,Active,20.0,Germany,403.70000000000005,2011-10
12499,2010-05-28 15:12:00,2010-05-28 15:12:00,1,302,393.72,393.72,302.0,27.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,559.0,Germany,393.72,2010-05
12500,2010-02-04 15:05:00,2011-11-16 16:20:00,19,3377,5955.21,313.4321052631579,177.73684210526315,7.684210526315789,Retail,3,3,3,333,Best Customer,Active,22.0,Germany,5955.21,2010-02
12501,2011-01-07 12:28:00,2011-01-07 12:28:00,1,1783,2169.39,2169.39,1783.0,149.0,Wholesale,,,,,,,,,,
12502,2011-02-03 10:41:00,2011-09-05 11:52:00,5,820,3723.87,744.774,164.0,29.4,Retail,2,2,3,223,Loyal Customer,Active,95.0,Spain,3723.87,2011-02
12503,2010-05-04 13:59:00,2010-05-04 13:59:00,1,561,1126.0,1126.0,561.0,2.0,Wholesale,,,,,,,,,,
12504,2010-04-22 10:24:00,2011-11-21 16:02:00,4,458,779.05,194.7625,114.5,5.0,Retail,3,2,2,322,Loyal Customer,Active,17.0,Germany,779.05,2010-04
12505,2010-10-27 09:18:00,2010-10-27 09:18:00,1,324,955.2,955.2,324.0,42.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,408.0,Italy,955.2,2010-10
12506,2011-04-21 08:54:00,2011-04-21 08:54:00,1,23,73.5,73.5,23.0,23.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,232.0,France,73.5,2011-04
12507,2010-05-04 09:23:00,2011-07-28 17:09:00,4,1267,1844.06,461.015,316.75,12.5,Retail,2,2,3,223,Loyal Customer,Active,133.0,Spain,1844.06,2010-05
12508,2011-11-10 16:27:00,2011-11-13 15:37:00,2,271,397.88,198.94,135.5,32.0,Retail,3,1,1,311,Average Customer,Active,25.0,France,397.88,2011-11
12509,2011-02-28 14:45:00,2011-02-28 14:45:00,1,55,176.5,176.5,55.0,7.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,283.0,France,176.5,2011-02
12510,2009-12-04 13:47:00,2011-07-20 10:15:00,9,2049,5178.02,575.3355555555556,227.66666666666666,16.11111111111111,Retail,2,3,3,233,Loyal Customer,Churned,142.0,Spain,5178.02,2009-12
12511,2010-10-07 10:39:00,2010-10-07 10:39:00,1,1753,3084.02,3084.02,1753.0,190.0,Wholesale,,,,,,,,,,
12512,2011-10-04 14:53:00,2011-10-04 14:55:00,2,96,132.18,66.09,48.0,15.5,Retail,2,1,1,211,At Risk / Lost Customer,Active,65.0,Israel,132.18,2011-10
12513,2011-08-19 10:51:00,2011-08-19 10:51:00,1,462,612.29,612.29,462.0,35.0,Retail,2,1,2,212,Average Customer,Active,112.0,France,612.29,2011-08
12514,2010-03-08 12:18:00,2011-03-17 16:38:00,2,840,1597.76,798.88,420.0,42.0,Retail,2,1,3,213,Average Customer,Churned,266.0,Italy,1597.76,2010-03
12515,2010-12-21 15:43:00,2010-12-21 15:43:00,1,131,383.7,383.7,131.0,16.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,352.0,Italy,383.7,2010-12
12516,2010-04-19 14:14:00,2011-09-23 09:13:00,4,1952,2648.62,662.155,488.0,18.5,Retail,2,2,3,223,Loyal Customer,Active,77.0,Germany,2648.62,2010-04
12517,2011-06-02 15:13:00,2011-11-11 14:04:00,5,1361,2481.6,496.32,272.2,54.2,Wholesale,,,,,,,,,,
12518,2011-08-21 13:18:00,2011-12-09 10:13:00,5,1318,2056.89,411.378,263.6,24.8,Retail,3,2,3,323,Loyal Customer,Active,0.0,Germany,2056.89,2011-08
12519,2010-08-20 08:21:00,2011-10-07 09:26:00,2,387,716.54,358.27,193.5,19.5,Retail,2,1,2,212,Average Customer,Active,63.0,Germany,716.54,2010-08
12520,2011-03-11 11:35:00,2011-09-21 15:23:00,5,1439,2634.26,526.8520000000001,287.8,30.4,Retail,2,2,3,223,Loyal Customer,Active,78.0,Germany,2634.26,2011-03
12521,2011-07-20 10:51:00,2011-07-20 10:51:00,1,309,599.68,599.68,309.0,38.0,Retail,2,1,2,212,Average Customer,Churned,142.0,Germany,599.68,2011-07
12522,2011-10-19 14:41:00,2011-10-31 15:30:00,2,194,192.72,96.36,97.0,6.0,Retail,3,1,1,311,Average Customer,Active,38.0,Germany,192.72,2011-10
12523,2009-12-07 13:46:00,2011-11-20 12:55:00,23,2263,4352.35,189.2326086956522,98.3913043478261,10.826086956521738,Retail,3,3,3,333,Best Customer,Active,18.0,France,4352.35,2009-12
12524,2010-02-08 14:41:00,2011-11-30 15:31:00,17,7178,11126.11,654.4770588235294,422.2352941176471,14.117647058823529,Retail,3,3,3,333,Best Customer,Active,8.0,Germany,11126.11,2010-02
12525,2010-03-02 14:01:00,2010-07-29 16:08:00,3,509,973.73,324.57666666666665,169.66666666666666,20.0,Retail,1,2,2,122,Average Customer,Churned,497.0,France,973.73,2010-03
12526,2011-09-06 14:19:00,2011-12-09 12:09:00,3,632,1316.66,438.8866666666667,210.66666666666666,23.666666666666668,Retail,3,2,2,322,Loyal Customer,Active,0.0,Germany,1316.66,2011-09
12527,2010-06-28 15:37:00,2011-09-19 11:55:00,5,526,735.51,147.102,105.2,6.4,Retail,2,2,2,222,Average Customer,Active,81.0,Germany,735.51,2010-06
12528,2011-01-31 09:05:00,2011-11-30 14:40:00,6,756,1933.48,322.24666666666667,126.0,15.333333333333334,Retail,3,3,3,333,Best Customer,Active,8.0,Germany,1933.48,2011-01
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,1,192,316.48,316.48,192.0,21.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,527.0,France,316.48,2010-06
12530,2010-03-07 14:37:00,2011-10-11 12:34:00,9,2713,3759.26,417.6955555555556,301.44444444444446,17.555555555555557,Retail,2,3,3,233,Loyal Customer,Active,59.0,Germany,3759.26,2010-03
12531,2010-01-22 14:17:00,2011-11-25 11:12:00,2,1119,1933.2,966.6,559.5,63.5,Wholesale,,,,,,,,,,
12532,2011-11-09 13:47:00,2011-11-09 13:47:00,1,153,349.83000000000004,349.83000000000004,153.0,16.0,Retail,3,1,1,311,Average Customer,Active,29.0,France,349.83000000000004,2011-11
12533,2009-12-01 11:50:00,2010-03-22 10:56:00,2,704,1367.89,683.945,352.0,36.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,627.0,Germany,1367.89,2009-12
12534,2011-08-01 10:26:00,2011-08-01 10:26:00,1,651,1089.18,1089.18,651.0,63.0,Wholesale,,,,,,,,,,
12535,2011-06-06 12:47:00,2011-09-09 08:48:00,2,219,716.35,358.175,109.5,17.0,Retail,2,1,2,212,Average Customer,Active,91.0,France,716.35,2011-06
12536,2011-10-11 14:52:00,2011-10-27 14:20:00,3,2803,12601.830000000002,4200.610000000001,934.3333333333334,87.0,Wholesale,,,,,,,,,,
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,1,449,732.94,732.94,449.0,43.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,408.0,Sweden,732.94,2010-10
12538,2010-11-26 13:02:00,2011-11-10 17:16:00,2,336,640.45,320.225,168.0,17.0,Retail,3,1,2,312,Average Customer,Active,28.0,Spain,640.45,2010-11
12539,2009-12-23 13:00:00,2011-11-17 13:30:00,7,4535,11214.75,1602.107142857143,647.8571428571429,72.0,Wholesale,,,,,,,,,,
12540,2009-12-07 16:56:00,2011-11-20 11:31:00,33,11019,22254.49,674.3784848484848,333.90909090909093,23.363636363636363,Retail,3,3,3,333,Best Customer,Active,19.0,Spain,22254.49,2009-12
12541,2011-03-04 09:32:00,2011-11-10 10:40:00,3,680,981.18,327.06,226.66666666666666,17.333333333333332,Retail,3,2,2,322,Loyal Customer,Active,29.0,Spain,981.18,2011-03
12542,2010-03-09 16:26:00,2010-08-12 19:12:00,2,522,481.88,240.94,261.0,19.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,483.0,Spain,481.88,2010-03
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,1,688,980.25,980.25,688.0,43.0,Wholesale,,,,,,,,,,
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,1,136,372.7,372.7,136.0,19.0,Retail,3,1,1,311,Average Customer,Active,35.0,Spain,372.7,2011-11
12545,2011-03-25 12:04:00,2011-09-25 13:39:00,2,523,1000.39,500.195,261.5,25.0,Retail,2,1,2,212,Average Customer,Active,74.0,Spain,1000.39,2011-03
12546,2011-09-23 09:44:00,2011-10-24 12:09:00,2,633,1161.5,580.75,316.5,34.5,Retail,2,1,2,212,Average Customer,Active,46.0,Spain,1161.5,2011-09
12547,2010-07-27 13:55:00,2011-05-26 12:38:00,3,309,383.58,127.86,103.0,7.0,Retail,2,2,1,221,Average Customer,Churned,197.0,Spain,383.58,2010-07
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,1,49,95.19999999999999,95.19999999999999,49.0,5.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,165.0,Spain,95.19999999999999,2011-06
12549,2010-01-11 12:29:00,2010-05-13 12:05:00,6,1366,1575.68,262.61333333333334,227.66666666666666,8.166666666666666,Retail,1,3,3,133,Loyal Customer,Churned,575.0,USA,1575.68,2010-01
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,1,569,964.83,964.83,569.0,57.0,Wholesale,,,,,,,,,,
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,1,100,168.0,168.0,100.0,10.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,357.0,Spain,168.0,2010-12
12552,2011-10-31 12:11:00,2011-11-01 10:02:00,2,88,437.82,218.91,44.0,10.0,Retail,3,1,2,312,Average Customer,Active,38.0,Italy,437.82,2011-10
12553,2010-10-12 13:35:00,2011-12-01 16:38:00,12,2325,4608.75,384.0625,193.75,19.833333333333332,Retail,3,3,3,333,Best Customer,Active,7.0,France,4608.75,2010-10
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,1,240,468.5,468.5,240.0,26.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,448.0,Spain,468.5,2010-09
12555,2010-01-26 16:26:00,2010-01-26 16:26:00,1,1,129.23,129.23,1.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,681.0,Spain,129.23,2010-01
12556,2011-07-11 13:35:00,2011-10-20 13:06:00,2,355,599.56,299.78,177.5,57.0,Wholesale,,,,,,,,,,
12557,2009-12-17 10:39:00,2011-11-23 16:59:00,8,6382,18096.14,2262.0175,797.75,6.625,Wholesale,,,,,,,,,,
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,1,196,269.96,269.96,196.0,11.0,Retail,3,1,1,311,Average Customer,Active,7.0,USA,269.96,2011-12
12559,2011-01-24 10:12:00,2011-02-02 09:49:00,2,283,561.71,280.855,141.5,10.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,310.0,Germany,561.71,2011-01
12560,2011-07-19 15:55:00,2011-12-04 13:54:00,3,1110,2134.01,711.3366666666667,370.0,35.0,Retail,3,2,3,323,Loyal Customer,Active,4.0,Germany,2134.01,2011-07
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,1,177,238.85,238.85,177.0,16.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,302.0,Germany,238.85,2011-02
12562,2010-09-30 13:13:00,2011-12-01 17:20:00,9,2327,4966.92,551.88,258.55555555555554,23.0,Retail,3,3,3,333,Best Customer,Active,7.0,France,4966.92,2010-09
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,1,113,249.24,249.24,113.0,13.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,408.0,Italy,249.24,2010-10
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,1,133,456.9,456.9,133.0,21.0,Retail,2,1,2,212,Average Customer,Churned,260.0,France,456.9,2011-03
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,80,145.92,145.92,80.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,288.0,Saudi Arabia,145.92,2011-02
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,265,351.65,351.65,265.0,19.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,85.0,Germany,351.65,2011-09
12567,2010-02-11 10:30:00,2011-11-17 11:02:00,15,5308,11767.48,784.4986666666666,353.8666666666667,37.06666666666667,Retail,3,3,3,333,Best Customer,Active,22.0,France,11767.48,2010-02
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,1,48,70.0,70.0,48.0,5.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,644.0,Germany,70.0,2010-03
12569,2011-04-01 13:47:00,2011-12-07 16:24:00,32,1801,4124.69,128.8965625,56.28125,5.875,Retail,3,3,3,333,Best Customer,Active,1.0,Germany,4124.69,2011-04
12570,2010-01-26 17:28:00,2010-01-26 17:28:00,1,1,77.52,77.52,1.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,681.0,Spain,77.52,2010-01
12571,2011-08-10 12:35:00,2011-10-31 10:19:00,2,523,519.61,259.805,261.5,17.0,Retail,3,1,2,312,Average Customer,Active,39.0,France,519.61,2011-08
12572,2011-10-19 08:20:00,2011-12-01 09:20:00,2,452,1020.42,510.21,226.0,30.0,Retail,3,1,2,312,Average Customer,Active,8.0,Germany,1020.42,2011-10
12573,2010-08-31 17:25:00,2011-04-26 15:52:00,5,479,717.41,143.482,95.8,23.4,Retail,2,2,2,222,Average Customer,Churned,226.0,France,717.41,2010-08
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,61,218.45,218.45,61.0,11.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,315.0,France,218.45,2011-01
12575,2010-07-01 09:15:00,2010-09-08 13:09:00,2,315,622.8199999999999,311.40999999999997,157.5,19.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,456.0,France,622.8199999999999,2010-07
12576,2010-07-01 13:46:00,2011-11-04 10:11:00,8,1494,2142.72,267.84,186.75,17.75,Retail,3,3,3,333,Best Customer,Active,35.0,Poland,2142.72,2010-07
12577,2009-12-03 19:31:00,2011-11-04 13:24:00,8,1191,1617.1,202.1375,148.875,36.875,Retail,3,3,3,333,Best Customer,Active,34.0,France,1617.1,2009-12
12578,2010-09-22 11:19:00,2011-11-18 13:30:00,4,2380,4642.45,1160.6125,595.0,43.0,Wholesale,,,,,,,,,,
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,1,285,440.42,440.42,285.0,29.0,Retail,2,1,2,212,Average Customer,Active,77.0,France,440.42,2011-09
12580,2010-05-12 11:45:00,2011-04-07 10:24:00,2,569,1052.9,526.45,284.5,29.0,Retail,2,1,2,212,Average Customer,Churned,246.0,Germany,1052.9,2010-05
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,1,161,197.71,197.71,161.0,15.0,Retail,3,1,1,311,Average Customer,Active,39.0,Germany,197.71,2011-10
12582,2010-05-11 09:55:00,2011-04-15 08:45:00,4,985,1980.4,495.1,246.25,25.75,Retail,2,2,3,223,Loyal Customer,Churned,238.0,Finland,1980.4,2010-05
12583,2009-12-06 11:57:00,2011-12-07 08:07:00,27,8535,13591.58,503.39185185185187,316.1111111111111,16.51851851851852,Retail,3,3,3,333,Best Customer,Active,2.0,France,13591.58,2009-12
12584,2011-03-04 15:15:00,2011-12-06 09:35:00,9,416,2338.15,259.7944444444445,46.22222222222222,10.666666666666666,Retail,3,3,3,333,Best Customer,Active,3.0,Italy,2338.15,2011-03
12585,2010-12-23 12:58:00,2011-04-19 13:39:00,2,1279,2040.1,1020.05,639.5,43.5,Wholesale,,,,,,,,,,
12586,2009-12-16 13:15:00,2011-11-22 16:24:00,4,687,2062.67,515.6675,171.75,23.5,Retail,3,2,3,323,Loyal Customer,Active,16.0,Italy,2062.67,2009-12
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,1,51,144.0,144.0,51.0,4.0,Retail,3,1,1,311,Average Customer,Active,7.0,Finland,144.0,2011-12
12588,2010-04-21 12:22:00,2011-10-31 15:01:00,4,438,958.78,239.695,109.5,11.5,Retail,3,2,2,322,Loyal Customer,Active,38.0,Finland,958.78,2010-04
12589,2010-01-19 12:26:00,2011-11-11 10:19:00,8,1764,4695.66,586.9575,220.5,22.5,Retail,3,3,3,333,Best Customer,Active,28.0,France,4695.66,2010-01
12590,2011-05-12 14:46:00,2011-05-12 14:52:00,2,4283,9864.26,4932.13,2141.5,34.0,Wholesale,,,,,,,,,,
12591,2010-10-27 10:42:00,2011-01-26 14:35:00,3,653,1338.95,446.31666666666666,217.66666666666666,22.666666666666668,Retail,1,2,2,122,Average Customer,Churned,316.0,Italy,1338.95,2010-10
12592,2010-07-08 14:06:00,2011-09-08 15:04:00,5,1875,2582.66,516.5319999999999,375.0,16.2,Retail,2,2,3,223,Loyal Customer,Active,91.0,Germany,2582.66,2010-07
12593,2011-05-05 09:29:00,2011-08-23 12:43:00,3,206,418.09999999999997,139.36666666666665,68.66666666666667,7.0,Retail,2,2,1,221,Average Customer,Active,108.0,France,418.09999999999997,2011-05
12594,2010-03-03 13:51:00,2011-11-02 12:20:00,15,2768,5090.110000000001,339.3406666666667,184.53333333333333,13.266666666666667,Retail,3,3,3,333,Best Customer,Active,37.0,Italy,5090.110000000001,2010-03
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,1,271,299.02,299.02,271.0,19.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,504.0,Germany,299.02,2010-07
12596,2011-04-11 13:22:00,2011-10-19 13:02:00,2,474,618.27,309.135,237.0,13.5,Retail,2,1,2,212,Average Customer,Active,50.0,Spain,618.27,2011-04
12597,2011-03-16 14:00:00,2011-11-20 13:33:00,4,2236,3811.22,952.805,559.0,51.5,Wholesale,,,,,,,,,,
12598,2010-03-01 09:58:00,2011-11-30 12:18:00,11,2906,4534.09,412.19,264.1818181818182,18.727272727272727,Retail,3,3,3,333,Best Customer,Active,9.0,France,4534.09,2010-03
12599,2010-05-11 10:42:00,2011-11-10 13:34:00,13,2189,2296.72,176.67076923076922,168.3846153846154,10.23076923076923,Retail,3,3,3,333,Best Customer,Active,28.0,France,2296.72,2010-05
12600,2009-12-07 13:37:00,2011-11-11 10:29:00,21,1383,4967.42,236.54380952380953,65.85714285714286,6.190476190476191,Retail,3,3,3,333,Best Customer,Active,28.0,Germany,4967.42,2009-12
12601,2010-10-31 10:57:00,2011-06-03 10:17:00,6,290,681.26,113.54333333333334,48.333333333333336,5.666666666666667,Retail,2,3,2,232,Loyal Customer,Churned,189.0,Germany,681.26,2010-10
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,162,153.12,153.12,162.0,12.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,58.0,France,153.12,2011-10
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,64,739.1999999999999,739.1999999999999,64.0,3.0,Retail,3,1,2,312,Average Customer,Active,21.0,Germany,739.1999999999999,2011-11
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,2,201,254.18,127.09,100.5,8.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,78.0,France,254.18,2011-03
12605,2010-09-07 14:21:00,2010-11-28 14:18:00,4,929,1232.95,308.2375,232.25,19.0,Retail,1,2,2,122,Average Customer,Churned,375.0,Germany,1232.95,2010-09
12606,2010-01-26 16:23:00,2010-01-26 16:23:00,1,1,21.0,21.0,1.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,681.0,Spain,21.0,2010-01
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1228,1579.51,1579.51,1228.0,101.0,Wholesale,,,,,,,,,,
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,1,323,415.79,415.79,323.0,16.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,404.0,United Kingdom,415.79,2010-10
12609,2009-12-20 13:30:00,2011-09-22 16:34:00,9,1553,3435.86,381.76222222222225,172.55555555555554,19.444444444444443,Retail,2,3,3,233,Loyal Customer,Active,77.0,Germany,3435.86,2009-12
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,5,1049,2099.54,419.908,209.8,21.2,Retail,3,2,3,323,Loyal Customer,Active,22.0,Italy,2099.54,2011-08
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,846,1193.32,1193.32,846.0,65.0,Wholesale,,,,,,,,,,
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,262,704.0400000000001,704.0400000000001,262.0,19.0,Retail,2,1,2,212,Average Customer,Active,73.0,Germany,704.0400000000001,2011-09
12613,2009-12-14 13:10:00,2011-10-13 14:59:00,10,4157,6817.37,681.737,415.7,32.4,Retail,2,3,3,233,Loyal Customer,Active,56.0,Germany,6817.37,2009-12
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,76,315.6,315.6,76.0,20.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,277.0,Germany,315.6,2011-03
12615,2010-03-18 14:09:00,2011-12-07 15:02:00,8,3317,5740.98,717.6225,414.625,33.75,Retail,3,3,3,333,Best Customer,Active,1.0,France,5740.98,2010-03
12616,2010-11-16 11:38:00,2011-09-05 15:17:00,3,498,1131.1,377.0333333333333,166.0,18.0,Retail,2,2,2,222,Average Customer,Active,94.0,France,1131.1,2010-11
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,210,352.98,352.98,210.0,39.0,Retail,3,1,1,311,Average Customer,Active,28.0,France,352.98,2011-11
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,96,177.31,177.31,96.0,11.0,Retail,3,1,1,311,Average Customer,Active,21.0,Italy,177.31,2011-11
12619,2010-05-28 12:52:00,2011-11-23 14:52:00,10,3518,3781.38,378.13800000000003,351.8,10.0,Retail,3,3,3,333,Best Customer,Active,15.0,Germany,3781.38,2010-05
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,3,1181,1339.41,446.47,393.6666666666667,30.666666666666668,Retail,3,2,2,322,Loyal Customer,Active,14.0,France,1339.41,2011-05
12621,2010-02-09 12:01:00,2011-12-08 11:25:00,35,13706,24311.2,694.6057142857143,391.6,21.6,Retail,3,3,3,333,Best Customer,Active,1.0,Germany,24311.2,2010-02
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,69,180.1,180.1,69.0,11.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,231.0,Germany,180.1,2011-04
12623,2010-01-12 11:45:00,2011-03-08 13:50:00,7,1972,3747.84,535.4057142857143,281.7142857142857,24.857142857142858,Retail,1,3,3,133,Loyal Customer,Churned,275.0,Germany,3747.84,2010-01
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,2,355,641.13,320.565,177.5,19.0,Retail,2,1,2,212,Average Customer,Active,105.0,France,641.13,2011-06
12625,2010-04-22 11:33:00,2011-05-12 09:54:00,4,3309,5164.88,1291.22,827.25,45.75,Wholesale,,,,,,,,,,
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,3453,6620.48,735.6088888888888,383.6666666666667,32.666666666666664,Retail,3,3,3,333,Best Customer,Active,22.0,Germany,6620.48,2011-01
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,2752,4478.53,639.79,393.14285714285717,32.857142857142854,Retail,3,3,3,333,Best Customer,Active,10.0,Germany,4478.53,2011-07
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,448,786.46,262.15333333333336,149.33333333333334,13.666666666666666,Retail,3,2,2,322,Loyal Customer,Active,3.0,Germany,786.46,2011-10
12629,2010-10-12 16:40:00,2010-11-19 09:18:00,2,722,1558.22,779.11,361.0,22.5,Retail,1,1,3,113,Average Customer,Churned,385.0,Sweden,1558.22,2010-10
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,548,1270.88,635.44,274.0,32.0,Retail,3,1,2,312,Average Customer,Active,9.0,Finland,1270.88,2011-10
12631,2010-01-15 14:50:00,2011-10-13 13:53:00,6,1607,3481.57,580.2616666666667,267.8333333333333,30.5,Retail,2,3,3,233,Loyal Customer,Active,56.0,Finland,3481.57,2010-01
12632,2010-05-24 09:07:00,2010-07-07 09:39:00,2,694,804.88,402.44,347.0,17.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,520.0,Germany,804.88,2010-05
12633,2010-07-02 11:44:00,2011-10-12 11:40:00,7,3238,5678.16,811.1657142857142,462.57142857142856,43.714285714285715,Retail,2,3,3,233,Loyal Customer,Active,58.0,Germany,5678.16,2010-07
12634,2010-06-09 15:41:00,2010-06-22 10:05:00,2,337,490.0,245.0,168.5,10.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,535.0,USA,490.0,2010-06
12635,2010-09-09 10:50:00,2011-09-11 11:04:00,4,1949,2930.41,732.6025,487.25,44.75,Retail,2,2,3,223,Loyal Customer,Active,89.0,Germany,2930.41,2010-09
12636,2009-12-01 09:55:00,2009-12-01 09:55:00,1,1,141.0,141.0,1.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,738.0,USA,141.0,2009-12
12637,2010-06-14 13:36:00,2011-10-03 13:46:00,12,4257,8283.81,690.3175,354.75,49.416666666666664,Retail,2,3,3,233,Loyal Customer,Active,66.0,France,8283.81,2010-06
12638,2010-03-10 10:30:00,2011-11-06 13:11:00,2,663,921.49,460.745,331.5,24.0,Retail,3,1,2,312,Average Customer,Active,32.0,Sweden,921.49,2010-03
12639,2010-03-22 09:05:00,2011-04-15 12:48:00,3,631,1312.37,437.45666666666665,210.33333333333334,21.333333333333332,Retail,2,2,2,222,Average Customer,Churned,238.0,Sweden,1312.37,2010-03
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,311,1174.58,391.52666666666664,103.66666666666667,17.666666666666668,Retail,3,2,2,322,Loyal Customer,Active,23.0,France,1174.58,2011-09
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,72,185.9,185.9,72.0,10.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,114.0,Sweden,185.9,2011-08
